FrameNumber,ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
139,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,692,358,800,610,108,252,-394.800,-830.827,56.963,40.384,40.904,113.934,-499.361,-529.610,110.000,0.667,-80.021,0.044
139,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,744,251,783,294,39,43,-380.234,-841.355,158.016,13.327,19.634,18.826,-499.361,-529.610,110.000,0.667,-80.021,0.044
140,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,275,390,452,696,177,306,-553.371,-792.199,51.679,53.733,42.717,103.357,-498.681,-529.435,110.000,1.338,-79.255,0.051
140,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,476,409,589,664,113,255,-492.369,-807.944,46.881,42.970,50.332,93.537,-498.681,-529.435,110.000,1.338,-79.255,0.051
140,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,554,489,575,533,21,44,-479.907,-792.653,54.682,8.046,8.041,16.005,-498.681,-529.435,110.000,1.338,-79.255,0.051
140,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,631,435,651,472,20,37,-442.302,-824.236,73.114,8.041,8.046,16.005,-498.681,-529.435,110.000,1.338,-79.255,0.051
140,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,711,504,816,652,105,148,-396.562,-789.982,25.441,34.459,31.469,50.900,-498.681,-529.435,110.000,1.338,-79.255,0.051
140,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,618,466,715,636,97,170,-433.164,-815.115,32.525,36.316,36.289,65.049,-498.681,-529.435,110.000,1.338,-79.255,0.051
140,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,407,338,719,338,312,-660.568,-810.946,47.477,158.131,80.798,94.953,-498.681,-529.435,110.000,1.338,-79.255,0.051
140,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,480,444,692,615,212,171,-465.159,-842.300,36.951,100.152,18.070,73.777,-498.681,-529.435,110.000,1.338,-79.255,0.051
140,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,682,366,790,618,108,252,-394.800,-830.827,56.963,40.384,40.904,113.934,-498.681,-529.435,110.000,1.338,-79.255,0.051
140,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,734,259,772,302,38,43,-380.234,-841.355,158.016,13.327,19.634,18.826,-498.681,-529.435,110.000,1.338,-79.255,0.051
141,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,260,397,442,707,182,310,-553.371,-792.199,51.679,53.733,42.717,103.357,-498.083,-529.274,110.000,1.941,-78.556,0.057
141,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,466,416,580,673,114,257,-492.369,-807.944,46.881,42.970,50.332,93.537,-498.083,-529.274,110.000,1.941,-78.556,0.057
141,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,544,496,566,540,22,44,-479.907,-792.653,54.682,8.046,8.041,16.005,-498.083,-529.274,110.000,1.941,-78.556,0.057
141,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,621,442,642,479,21,37,-442.302,-824.236,73.114,8.041,8.046,16.005,-498.083,-529.274,110.000,1.941,-78.556,0.057
141,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,702,511,807,660,105,149,-396.562,-789.982,25.441,34.459,31.469,50.900,-498.083,-529.274,110.000,1.941,-78.556,0.057
141,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,609,473,706,644,97,171,-433.164,-815.115,32.525,36.316,36.289,65.049,-498.083,-529.274,110.000,1.941,-78.556,0.057
141,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,414,327,719,327,305,-660.568,-810.946,47.477,158.131,80.798,94.953,-498.083,-529.274,110.000,1.941,-78.556,0.057
141,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,470,451,683,624,213,173,-465.159,-842.300,36.951,100.152,18.070,73.777,-498.083,-529.274,110.000,1.941,-78.556,0.057
141,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,673,373,781,626,108,253,-394.800,-830.827,56.963,40.384,40.904,113.934,-498.083,-529.274,110.000,1.941,-78.556,0.057
141,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,724,266,763,309,39,43,-380.234,-841.355,158.016,13.327,19.634,18.826,-498.083,-529.274,110.000,1.941,-78.556,0.057
142,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,242,405,429,719,187,314,-553.371,-792.199,51.679,53.733,42.717,103.357,-497.359,-529.071,110.000,2.686,-77.660,0.064
142,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,451,424,568,684,117,260,-492.369,-807.944,46.881,42.970,50.332,93.537,-497.359,-529.071,110.000,2.686,-77.660,0.064
142,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,532,505,553,550,21,45,-479.907,-792.653,54.682,8.046,8.041,16.005,-497.359,-529.071,110.000,2.686,-77.660,0.064
142,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,610,451,630,488,20,37,-442.302,-824.236,73.114,8.041,8.046,16.005,-497.359,-529.071,110.000,2.686,-77.660,0.064
142,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,690,519,795,669,105,150,-396.562,-789.982,25.441,34.459,31.469,50.900,-497.359,-529.071,110.000,2.686,-77.660,0.064
142,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,597,482,694,654,97,172,-433.164,-815.115,32.525,36.316,36.289,65.049,-497.359,-529.071,110.000,2.686,-77.660,0.064
142,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,422,313,719,313,297,-660.568,-810.946,47.477,158.131,80.798,94.953,-497.359,-529.071,110.000,2.686,-77.660,0.064
142,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,456,460,672,634,216,174,-465.159,-842.300,36.951,100.152,18.070,73.777,-497.359,-529.071,110.000,2.686,-77.660,0.064
142,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,662,381,769,635,107,254,-394.800,-830.827,56.963,40.384,40.904,113.934,-497.359,-529.071,110.000,2.686,-77.660,0.064
142,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,713,275,751,317,38,42,-380.234,-841.355,158.016,13.327,19.634,18.826,-497.359,-529.071,110.000,2.686,-77.660,0.064
143,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,224,413,417,719,193,306,-553.371,-792.199,51.679,53.733,42.717,103.357,-496.731,-528.888,110.000,3.352,-76.839,0.070
143,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,438,432,557,695,119,263,-492.369,-807.944,46.881,42.970,50.332,93.537,-496.731,-528.888,110.000,3.352,-76.839,0.070
143,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,520,513,542,558,22,45,-479.907,-792.653,54.682,8.046,8.041,16.005,-496.731,-528.888,110.000,3.352,-76.839,0.070
143,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,599,458,619,496,20,38,-442.302,-824.236,73.114,8.041,8.046,16.005,-496.731,-528.888,110.000,3.352,-76.839,0.070
143,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,680,526,784,678,104,152,-396.562,-789.982,25.441,34.459,31.469,50.900,-496.731,-528.888,110.000,3.352,-76.839,0.070
143,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,586,489,683,664,97,175,-433.164,-815.115,32.525,36.316,36.289,65.049,-496.731,-528.888,110.000,3.352,-76.839,0.070
143,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,430,299,719,299,289,-660.568,-810.946,47.477,158.131,80.798,94.953,-496.731,-528.888,110.000,3.352,-76.839,0.070
143,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,444,467,661,644,217,177,-465.159,-842.300,36.951,100.152,18.070,73.777,-496.731,-528.888,110.000,3.352,-76.839,0.070
143,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,651,388,759,644,108,256,-394.800,-830.827,56.963,40.384,40.904,113.934,-496.731,-528.888,110.000,3.352,-76.839,0.070
143,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,702,283,740,325,38,42,-380.234,-841.355,158.016,13.327,19.634,18.826,-496.731,-528.888,110.000,3.352,-76.839,0.070
144,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,207,420,406,719,199,299,-553.371,-792.199,51.679,53.733,42.717,103.357,-496.173,-528.719,110.000,3.956,-76.081,0.075
144,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,426,439,546,705,120,266,-492.369,-807.944,46.881,42.970,50.332,93.537,-496.173,-528.719,110.000,3.956,-76.081,0.075
144,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,509,520,531,566,22,46,-479.907,-792.653,54.682,8.046,8.041,16.005,-496.173,-528.719,110.000,3.956,-76.081,0.075
144,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,589,465,609,503,20,38,-442.302,-824.236,73.114,8.041,8.046,16.005,-496.173,-528.719,110.000,3.956,-76.081,0.075
144,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,670,533,775,686,105,153,-396.562,-789.982,25.441,34.459,31.469,50.900,-496.173,-528.719,110.000,3.956,-76.081,0.075
144,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,576,496,673,672,97,176,-433.164,-815.115,32.525,36.316,36.289,65.049,-496.173,-528.719,110.000,3.956,-76.081,0.075
144,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,437,287,719,287,282,-660.568,-810.946,47.477,158.131,80.798,94.953,-496.173,-528.719,110.000,3.956,-76.081,0.075
144,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,432,474,651,653,219,179,-465.159,-842.300,36.951,100.152,18.070,73.777,-496.173,-528.719,110.000,3.956,-76.081,0.075
144,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,642,395,749,652,107,257,-394.800,-830.827,56.963,40.384,40.904,113.934,-496.173,-528.719,110.000,3.956,-76.081,0.075
144,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,693,290,730,332,37,42,-380.234,-841.355,158.016,13.327,19.634,18.826,-496.173,-528.719,110.000,3.956,-76.081,0.075
145,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,187,428,393,719,206,291,-553.371,-792.199,51.679,53.733,42.717,103.357,-495.522,-528.514,110.000,4.674,-75.216,0.082
145,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,412,447,535,717,123,270,-492.369,-807.944,46.881,42.970,50.332,93.537,-495.522,-528.514,110.000,4.674,-75.216,0.082
145,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,497,529,519,576,22,47,-479.907,-792.653,54.682,8.046,8.041,16.005,-495.522,-528.514,110.000,4.674,-75.216,0.082
145,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,578,473,598,511,20,38,-442.302,-824.236,73.114,8.041,8.046,16.005,-495.522,-528.514,110.000,4.674,-75.216,0.082
145,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,659,542,763,696,104,154,-396.562,-789.982,25.441,34.459,31.469,50.900,-495.522,-528.514,110.000,4.674,-75.216,0.082
145,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,564,505,662,683,98,178,-433.164,-815.115,32.525,36.316,36.289,65.049,-495.522,-528.514,110.000,4.674,-75.216,0.082
145,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,446,272,719,272,273,-660.568,-810.946,47.477,158.131,80.798,94.953,-495.522,-528.514,110.000,4.674,-75.216,0.082
145,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,418,482,640,665,222,183,-465.159,-842.300,36.951,100.152,18.070,73.777,-495.522,-528.514,110.000,4.674,-75.216,0.082
145,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,631,403,738,661,107,258,-394.800,-830.827,56.963,40.384,40.904,113.934,-495.522,-528.514,110.000,4.674,-75.216,0.082
145,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,682,298,719,340,37,42,-380.234,-841.355,158.016,13.327,19.634,18.826,-495.522,-528.514,110.000,4.674,-75.216,0.082
146,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,163,437,378,719,215,282,-553.371,-792.199,51.679,53.733,42.717,103.357,-494.812,-528.283,110.000,5.467,-74.231,0.088
146,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,395,456,521,719,126,263,-492.369,-807.944,46.881,42.970,50.332,93.537,-494.812,-528.283,110.000,5.467,-74.231,0.088
146,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,482,539,505,586,23,47,-479.907,-792.653,54.682,8.046,8.041,16.005,-494.812,-528.283,110.000,5.467,-74.231,0.088
146,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,564,483,585,521,21,38,-442.302,-824.236,73.114,8.041,8.046,16.005,-494.812,-528.283,110.000,5.467,-74.231,0.088
146,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,646,551,751,707,105,156,-396.562,-789.982,25.441,34.459,31.469,50.900,-494.812,-528.283,110.000,5.467,-74.231,0.088
146,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,550,514,649,694,99,180,-433.164,-815.115,32.525,36.316,36.289,65.049,-494.812,-528.283,110.000,5.467,-74.231,0.088
146,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,455,255,719,255,264,-660.568,-810.946,47.477,158.131,80.798,94.953,-494.812,-528.283,110.000,5.467,-74.231,0.088
146,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,402,492,627,677,225,185,-465.159,-842.300,36.951,100.152,18.070,73.777,-494.812,-528.283,110.000,5.467,-74.231,0.088
146,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,618,412,725,672,107,260,-394.800,-830.827,56.963,40.384,40.904,113.934,-494.812,-528.283,110.000,5.467,-74.231,0.088
146,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,669,307,707,349,38,42,-380.234,-841.355,158.016,13.327,19.634,18.826,-494.812,-528.283,110.000,5.467,-74.231,0.088
147,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,144,444,366,719,222,275,-553.371,-792.199,51.679,53.733,42.717,103.357,-494.271,-528.100,110.000,6.078,-73.453,0.093
147,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,381,463,510,719,129,256,-492.369,-807.944,46.881,42.970,50.332,93.537,-494.271,-528.100,110.000,6.078,-73.453,0.093
147,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,471,547,494,595,23,48,-479.907,-792.653,54.682,8.046,8.041,16.005,-494.271,-528.100,110.000,6.078,-73.453,0.093
147,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,554,490,575,528,21,38,-442.302,-824.236,73.114,8.041,8.046,16.005,-494.271,-528.100,110.000,6.078,-73.453,0.093
147,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,635,558,740,716,105,158,-396.562,-789.982,25.441,34.459,31.469,50.900,-494.271,-528.100,110.000,6.078,-73.453,0.093
147,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,540,521,639,703,99,182,-433.164,-815.115,32.525,36.316,36.289,65.049,-494.271,-528.100,110.000,6.078,-73.453,0.093
147,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,463,241,719,241,256,-660.568,-810.946,47.477,158.131,80.798,94.953,-494.271,-528.100,110.000,6.078,-73.453,0.093
147,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,389,499,617,687,228,188,-465.159,-842.300,36.951,100.152,18.070,73.777,-494.271,-528.100,110.000,6.078,-73.453,0.093
147,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,608,419,715,681,107,262,-394.800,-830.827,56.963,40.384,40.904,113.934,-494.271,-528.100,110.000,6.078,-73.453,0.093
147,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,660,314,697,356,37,42,-380.234,-841.355,158.016,13.327,19.634,18.826,-494.271,-528.100,110.000,6.078,-73.453,0.093
148,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,118,453,350,719,232,266,-553.371,-792.199,51.679,53.733,42.717,103.357,-493.598,-527.865,110.000,6.839,-72.451,0.099
148,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,363,472,496,719,133,247,-492.369,-807.944,46.881,42.970,50.332,93.537,-493.598,-527.865,110.000,6.839,-72.451,0.099
148,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,456,557,480,605,24,48,-479.907,-792.653,54.682,8.046,8.041,16.005,-493.598,-527.865,110.000,6.839,-72.451,0.099
148,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,540,499,562,538,22,39,-442.302,-824.236,73.114,8.041,8.046,16.005,-493.598,-527.865,110.000,6.839,-72.451,0.099
148,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,622,567,727,719,105,152,-396.562,-789.982,25.441,34.459,31.469,50.900,-493.598,-527.865,110.000,6.839,-72.451,0.099
148,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,525,531,625,715,100,184,-433.164,-815.115,32.525,36.316,36.289,65.049,-493.598,-527.865,110.000,6.839,-72.451,0.099
148,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,472,222,719,222,247,-660.568,-810.946,47.477,158.131,80.798,94.953,-493.598,-527.865,110.000,6.839,-72.451,0.099
148,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,372,508,604,700,232,192,-465.159,-842.300,36.951,100.152,18.070,73.777,-493.598,-527.865,110.000,6.839,-72.451,0.099
148,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,594,428,702,691,108,263,-394.800,-830.827,56.963,40.384,40.904,113.934,-493.598,-527.865,110.000,6.839,-72.451,0.099
148,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,647,323,684,364,37,41,-380.234,-841.355,158.016,13.327,19.634,18.826,-493.598,-527.865,110.000,6.839,-72.451,0.099
149,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,91,462,335,719,244,257,-553.371,-792.199,51.679,53.733,42.717,103.357,-492.935,-527.624,110.000,7.586,-71.483,0.104
149,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,345,481,482,719,137,238,-492.369,-807.944,46.881,42.970,50.332,93.537,-492.935,-527.624,110.000,7.586,-71.483,0.104
149,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,441,566,465,616,24,50,-479.907,-792.653,54.682,8.046,8.041,16.005,-492.935,-527.624,110.000,7.586,-71.483,0.104
149,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,527,508,549,547,22,39,-442.302,-824.236,73.114,8.041,8.046,16.005,-492.935,-527.624,110.000,7.586,-71.483,0.104
149,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,609,577,715,719,106,142,-396.562,-789.982,25.441,34.459,31.469,50.900,-492.935,-527.624,110.000,7.586,-71.483,0.104
